taxonomy_id,source_phase,source_artifact,local_field,local_term,local_term_count,proposed_high_level_class,normalization_status,semantic_compatibility,information_preserved,information_lost_or_caveat
RT-0340,9,data/processed/analysis/climate_hazard_dependency_register.csv,dependency_type,hydrologic_dependency,3,physical flow,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Physical or hydrologic relation; geometry and quantity remain native to the source.
RT-0341,9,data/processed/analysis/climate_hazard_dependency_register.csv,dependency_type,infrastructure_dependency,2,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0342,9,data/processed/analysis/climate_hazard_dependency_register.csv,dependency_type,monitoring_dependency,4,information / observation,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Observation or detection relation; not a physical or causal edge.
RT-0343,9,data/processed/analysis/climate_hazard_dependency_register.csv,dependency_type,seasonal_dependency,3,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0344,9,data/processed/analysis/climate_hazard_dependency_register.csv,dependency_type,thermal_dependency,2,energy flow,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Energy dependency/interface; not power flow, capacity, or outage probability."
RT-0345,9,data/processed/analysis/climate_hazard_dependency_register.csv,dependency_type,transport_dependency,2,material flow,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Material/logistics relation; route or quantity is not implied.
RT-0346,9,data/processed/analysis/climate_hazard_dependency_register.csv,dependency_type,warning_capacity,1,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0347,9,data/processed/analysis/climate_hazard_dependency_register.csv,dependency_type,water_quality_dependency,2,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0348,9,data/processed/networks/climate_hazard_dependency_edges.csv,dependency_type,agricultural_dependency,1,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0349,9,data/processed/networks/climate_hazard_dependency_edges.csv,dependency_type,coastal_dependency,2,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0350,9,data/processed/networks/climate_hazard_dependency_edges.csv,dependency_type,ecological_dependency,1,ecological relationship,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Ecological or habitat interface; not abundance, disease, or health risk."
RT-0351,9,data/processed/networks/climate_hazard_dependency_edges.csv,dependency_type,energy_dependency,1,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0352,9,data/processed/networks/climate_hazard_dependency_edges.csv,dependency_type,hydrologic_dependency,3,physical flow,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Physical or hydrologic relation; geometry and quantity remain native to the source.
RT-0353,9,data/processed/networks/climate_hazard_dependency_edges.csv,dependency_type,infrastructure_dependency,2,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0354,9,data/processed/networks/climate_hazard_dependency_edges.csv,dependency_type,monitoring_dependency,4,information / observation,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Observation or detection relation; not a physical or causal edge.
RT-0355,9,data/processed/networks/climate_hazard_dependency_edges.csv,dependency_type,seasonal_dependency,3,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0356,9,data/processed/networks/climate_hazard_dependency_edges.csv,dependency_type,thermal_dependency,2,energy flow,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Energy dependency/interface; not power flow, capacity, or outage probability."
RT-0357,9,data/processed/networks/climate_hazard_dependency_edges.csv,dependency_type,transport_dependency,2,material flow,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Material/logistics relation; route or quantity is not implied.
RT-0358,9,data/processed/networks/climate_hazard_dependency_edges.csv,dependency_type,warning_capacity,1,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0359,9,data/processed/networks/climate_hazard_dependency_edges.csv,dependency_type,water_quality_dependency,2,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0360,9,data/processed/networks/climate_hazard_edges.csv,relationship_type,affects,10,high-level interface / association,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Generic or boundary term; semantic direction and strength require local interpretation.
RT-0361,9,data/processed/networks/climate_hazard_edges.csv,relationship_type,coastal_interface_with,2,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0362,9,data/processed/networks/climate_hazard_edges.csv,relationship_type,forecast_by,2,unclassified candidate,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",No 14A normalization asserted; retain the local term for Phase 14B review.
RT-0363,9,data/processed/networks/climate_hazard_edges.csv,relationship_type,historically_occurs_in,1,unclassified candidate,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",No 14A normalization asserted; retain the local term for Phase 14B review.
RT-0364,9,data/processed/networks/climate_hazard_edges.csv,relationship_type,hydrologically_amplified_by,1,physical flow,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Physical or hydrologic relation; geometry and quantity remain native to the source.
RT-0365,9,data/processed/networks/climate_hazard_edges.csv,relationship_type,monitored_by,4,information / observation,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Observation or detection relation; not a physical or causal edge.
RT-0366,9,data/processed/networks/climate_hazard_edges.csv,relationship_type,observed_by,6,information / observation,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Observation or detection relation; not a physical or causal edge.
RT-0367,9,data/processed/networks/climate_hazard_edges.csv,relationship_type,warning_for,3,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
