state_id,scenario_id,scenario,horizon,dependency_id,system_a,system_b,dependency_type,current_fact,scenario_assumption,scenario_consequence,dependency_state,coordination_implication,assumption_id,current_fact_source_id,source_id,reality_status,canon_status,notes
GAD-B2075-024,B2075,Federated / Networked Governance,2075,GDEP-024,Freight / Industry,Freight / Industry,funding_dependency,CURRENT FACT (2026 baseline): Freight / Industry ↔ Freight / Industry is recorded as funding_dependency through funding program; this is a inferred relationship.,"SCENARIO ASSUMPTION: Adaptive review is durable in some domains and episodic in others because capacity, funding, and local priorities remain uneven. By 2075, this condition is treated as a mature scenario state, not a legal forecast.","SCENARIO CONSEQUENCE: matured or diverged institutional state: Freight / Industry to Freight / Industry dependency is handled through domain-specific networks, agreements, standards, or operator structures; redundancy and local autonomy coexist with negotiation friction.",issue_specific_exchange_and_fallback,"Dependency is not converted into a governance score, failure probability, or universal control claim.",GSA-B2075-08,s31_marad,GFS-009,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-B2075-025,B2075,Federated / Networked Governance,2075,GDEP-025,Environmental Health / Exposure,Water,monitoring-without-control,CURRENT FACT (2026 baseline): Environmental Health / Exposure ↔ Water is recorded as monitoring-without-control through scientific/data-sharing network; this is a inferred relationship.,"SCENARIO ASSUMPTION: Issue-specific agreements, common standards, and shared-data practices expand without a single regional data owner or government. By 2075, this condition is treated as a mature scenario state, not a legal forecast.","SCENARIO CONSEQUENCE: matured or diverged institutional state: Environmental Health / Exposure to Water dependency is handled through domain-specific networks, agreements, standards, or operator structures; redundancy and local autonomy coexist with negotiation friction.",issue_specific_exchange_and_fallback,"Monitoring can inform decisions without becoming regulation, enforcement, or operation.",GSA-B2075-01,s40_lucas_health,GFS-018,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2050-001,C2050,Fragmented / Contested Governance,2050,GDEP-001,Biogeochemical / Nutrient Flux,Water,split_responsibility,CURRENT FACT (2026 baseline): Biogeochemical / Nutrient Flux ↔ Water is recorded as split_responsibility through planning process; this is a inferred relationship.,"SCENARIO ASSUMPTION: Environmental, infrastructure, and climate pressures make jurisdictional seams more consequential while governments and capable institutions continue to operate. This is the C scenario's intermediate 2050 trajectory, not a legal forecast.",SCENARIO CONSEQUENCE: intermediate institutional trajectory: Biogeochemical / Nutrient Flux to Water dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Dependency is not converted into a governance score, failure probability, or universal control claim.",GSA-C2050-01,s10_h2ohio,GFS-017,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2050-002,C2050,Fragmented / Contested Governance,2050,GDEP-002,Water,Water,mandatory_coordination,CURRENT FACT (2026 baseline): Water ↔ Water is recorded as mandatory_coordination through statute/regulation; this is a documented relationship.,"SCENARIO ASSUMPTION: Data standards, access rules, and model lineages diverge across selected jurisdictions and operators. This is the C scenario's intermediate 2050 trajectory, not a legal forecast.",SCENARIO CONSEQUENCE: intermediate institutional trajectory: Water to Water dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Dependency is not converted into a governance score, failure probability, or universal control claim.",GSA-C2050-02,s02_ohio_pws,GFS-005,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2050-003,C2050,Fragmented / Contested Governance,2050,GDEP-003,Water,Water,information_dependency,CURRENT FACT (2026 baseline): Water ↔ Water is recorded as information_dependency through scientific/data-sharing network; this is a documented relationship.,"SCENARIO ASSUMPTION: Funding and maintenance for cross-system adaptation become uneven, with durable projects in some places and deferred interfaces in others. This is the C scenario's intermediate 2050 trajectory, not a legal forecast.",SCENARIO CONSEQUENCE: intermediate institutional trajectory: Water to Water dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Dependency is not converted into a governance score, failure probability, or universal control claim.",GSA-C2050-03,s06_usgs_data,GFS-008,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2050-004,C2050,Fragmented / Contested Governance,2050,GDEP-004,Water,Water,mandatory_coordination,CURRENT FACT (2026 baseline): Water ↔ Water is recorded as mandatory_coordination through statute/regulation; this is a documented relationship.,"SCENARIO ASSUMPTION: Public/private coordination becomes harder where reporting, liability, continuity, or maintenance expectations do not align. This is the C scenario's intermediate 2050 trajectory, not a legal forecast.",SCENARIO CONSEQUENCE: intermediate institutional trajectory: Water to Water dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Dependency is not converted into a governance score, failure probability, or universal control claim.",GSA-C2050-04,s04_toledo_quality,GFS-007,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2050-005,C2050,Fragmented / Contested Governance,2050,GDEP-005,Water,Water,monitoring-without-control,CURRENT FACT (2026 baseline): Water ↔ Water is recorded as monitoring-without-control through scientific/data-sharing network; this is a inferred relationship.,"SCENARIO ASSUMPTION: Cross-border decisions and some consultation pathways slow or become selective; no treaty amendment, sovereignty change, or new jurisdiction is assumed. This is the C scenario's intermediate 2050 trajectory, not a legal forecast.",SCENARIO CONSEQUENCE: intermediate institutional trajectory: Water to Water dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Monitoring can inform decisions without becoming regulation, enforcement, or operation.",GSA-C2050-05,s07_glerl,GFS-013,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2050-006,C2050,Fragmented / Contested Governance,2050,GDEP-006,Climate / Natural Hazards,Energy / Grid / Compute,information_dependency,CURRENT FACT (2026 baseline): Climate / Natural Hazards ↔ Energy / Grid / Compute is recorded as information_dependency through emergency protocol; this is a inferred relationship.,"SCENARIO ASSUMPTION: Monitoring remains strong in selected institutions but is less consistently connected to shared decisions, funding, or enforcement. This is the C scenario's intermediate 2050 trajectory, not a legal forecast.",SCENARIO CONSEQUENCE: intermediate institutional trajectory: Climate / Natural Hazards to Energy / Grid / Compute dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Dependency is not converted into a governance score, failure probability, or universal control claim.",GSA-C2050-06,s36_nws,GFS-006,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2050-007,C2050,Fragmented / Contested Governance,2050,GDEP-007,Energy / Grid / Compute,Energy / Grid / Compute,public_private_dependency,CURRENT FACT (2026 baseline): Energy / Grid / Compute ↔ Energy / Grid / Compute is recorded as public_private_dependency through market/operator rule; this is a documented relationship.,"SCENARIO ASSUMPTION: Compound environmental and infrastructure stresses increase decision latency and responsibility misalignment at institutional seams. This is the C scenario's intermediate 2050 trajectory, not a legal forecast.",SCENARIO CONSEQUENCE: intermediate institutional trajectory: Energy / Grid / Compute to Energy / Grid / Compute dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Regulation, public finance, private operation, and asset ownership remain separate roles.",GSA-C2050-07,s24_pjm,GFS-009,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2050-008,C2050,Fragmented / Contested Governance,2050,GDEP-008,Energy / Grid / Compute,Energy / Grid / Compute,sequential_authority,CURRENT FACT (2026 baseline): Energy / Grid / Compute ↔ Energy / Grid / Compute is recorded as sequential_authority through market/operator rule; this is a documented relationship.,"SCENARIO ASSUMPTION: Highly capable individual institutions and local programs persist even as basin-wide coordination becomes less coherent; collapse is not assumed. This is the C scenario's intermediate 2050 trajectory, not a legal forecast.",SCENARIO CONSEQUENCE: intermediate institutional trajectory: Energy / Grid / Compute to Energy / Grid / Compute dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Dependency is not converted into a governance score, failure probability, or universal control claim.",GSA-C2050-08,s21_ferc,GFS-010,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2050-009,C2050,Fragmented / Contested Governance,2050,GDEP-009,Energy / Grid / Compute,Energy / Grid / Compute,control-without-direct-observation,CURRENT FACT (2026 baseline): Energy / Grid / Compute ↔ Energy / Grid / Compute is recorded as control-without-direct-observation through market/operator rule; this is a documented relationship.,"SCENARIO ASSUMPTION: Environmental, infrastructure, and climate pressures make jurisdictional seams more consequential while governments and capable institutions continue to operate. This is the C scenario's intermediate 2050 trajectory, not a legal forecast.",SCENARIO CONSEQUENCE: intermediate institutional trajectory: Energy / Grid / Compute to Energy / Grid / Compute dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Dependency is not converted into a governance score, failure probability, or universal control claim.",GSA-C2050-01,s23_nerc,GFS-017,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2050-010,C2050,Fragmented / Contested Governance,2050,GDEP-010,Energy / Grid / Compute,Energy / Grid / Compute,sequential_authority,CURRENT FACT (2026 baseline): Energy / Grid / Compute ↔ Energy / Grid / Compute is recorded as sequential_authority through statute/regulation; this is a documented relationship.,"SCENARIO ASSUMPTION: Data standards, access rules, and model lineages diverge across selected jurisdictions and operators. This is the C scenario's intermediate 2050 trajectory, not a legal forecast.",SCENARIO CONSEQUENCE: intermediate institutional trajectory: Energy / Grid / Compute to Energy / Grid / Compute dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Dependency is not converted into a governance score, failure probability, or universal control claim.",GSA-C2050-02,s25_puco,GFS-005,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2050-011,C2050,Fragmented / Contested Governance,2050,GDEP-011,Climate / Natural Hazards,Climate / Natural Hazards,emergency_coordination,CURRENT FACT (2026 baseline): Climate / Natural Hazards ↔ Climate / Natural Hazards is recorded as emergency_coordination through emergency protocol; this is a inferred relationship.,"SCENARIO ASSUMPTION: Funding and maintenance for cross-system adaptation become uneven, with durable projects in some places and deferred interfaces in others. This is the C scenario's intermediate 2050 trajectory, not a legal forecast.",SCENARIO CONSEQUENCE: intermediate institutional trajectory: Climate / Natural Hazards to Climate / Natural Hazards dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Dependency is not converted into a governance score, failure probability, or universal control claim.",GSA-C2050-03,s36_nws,GFS-008,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2050-012,C2050,Fragmented / Contested Governance,2050,GDEP-012,Climate / Natural Hazards,Climate / Natural Hazards,funding_dependency,CURRENT FACT (2026 baseline): Climate / Natural Hazards ↔ Climate / Natural Hazards is recorded as funding_dependency through funding program; this is a documented relationship.,"SCENARIO ASSUMPTION: Public/private coordination becomes harder where reporting, liability, continuity, or maintenance expectations do not align. This is the C scenario's intermediate 2050 trajectory, not a legal forecast.",SCENARIO CONSEQUENCE: intermediate institutional trajectory: Climate / Natural Hazards to Climate / Natural Hazards dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Dependency is not converted into a governance score, failure probability, or universal control claim.",GSA-C2050-04,s35_fema_mitigation,GFS-007,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2050-013,C2050,Fragmented / Contested Governance,2050,GDEP-013,Climate / Natural Hazards,Climate / Natural Hazards,information_dependency,CURRENT FACT (2026 baseline): Climate / Natural Hazards ↔ Climate / Natural Hazards is recorded as information_dependency through planning process; this is a documented relationship.,"SCENARIO ASSUMPTION: Cross-border decisions and some consultation pathways slow or become selective; no treaty amendment, sovereignty change, or new jurisdiction is assumed. This is the C scenario's intermediate 2050 trajectory, not a legal forecast.",SCENARIO CONSEQUENCE: intermediate institutional trajectory: Climate / Natural Hazards to Climate / Natural Hazards dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Dependency is not converted into a governance score, failure probability, or universal control claim.",GSA-C2050-05,s34_fema_nfhl,GFS-013,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2050-014,C2050,Fragmented / Contested Governance,2050,GDEP-014,Ecology / Biodiversity,Ecology / Biodiversity,overlapping_authority,CURRENT FACT (2026 baseline): Ecology / Biodiversity ↔ Ecology / Biodiversity is recorded as overlapping_authority through permit; this is a inferred relationship.,"SCENARIO ASSUMPTION: Monitoring remains strong in selected institutions but is less consistently connected to shared decisions, funding, or enforcement. This is the C scenario's intermediate 2050 trajectory, not a legal forecast.",SCENARIO CONSEQUENCE: intermediate institutional trajectory: Ecology / Biodiversity to Ecology / Biodiversity dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Dependency is not converted into a governance score, failure probability, or universal control claim.",GSA-C2050-06,s05_ohio_npdes,GFS-006,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2050-015,C2050,Fragmented / Contested Governance,2050,GDEP-015,Ecology / Biodiversity,Ecology / Biodiversity,monitoring-without-control,CURRENT FACT (2026 baseline): Ecology / Biodiversity ↔ Ecology / Biodiversity is recorded as monitoring-without-control through scientific/data-sharing network; this is a inferred relationship.,"SCENARIO ASSUMPTION: Compound environmental and infrastructure stresses increase decision latency and responsibility misalignment at institutional seams. This is the C scenario's intermediate 2050 trajectory, not a legal forecast.",SCENARIO CONSEQUENCE: intermediate institutional trajectory: Ecology / Biodiversity to Ecology / Biodiversity dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Monitoring can inform decisions without becoming regulation, enforcement, or operation.",GSA-C2050-07,s08_usfws_nwi,GFS-009,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2050-016,C2050,Fragmented / Contested Governance,2050,GDEP-016,Water,Water,interstate_dependency,CURRENT FACT (2026 baseline): Water ↔ Water is recorded as interstate_dependency through compact; this is a documented relationship.,"SCENARIO ASSUMPTION: Highly capable individual institutions and local programs persist even as basin-wide coordination becomes less coherent; collapse is not assumed. This is the C scenario's intermediate 2050 trajectory, not a legal forecast.",SCENARIO CONSEQUENCE: intermediate institutional trajectory: Water to Water dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Dependency is not converted into a governance score, failure probability, or universal control claim.",GSA-C2050-08,s14_gsgp,GFS-010,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2050-017,C2050,Fragmented / Contested Governance,2050,GDEP-017,Water,Water,binational_dependency,CURRENT FACT (2026 baseline): Water ↔ Water is recorded as binational_dependency through treaty/agreement; this is a inferred relationship.,"SCENARIO ASSUMPTION: Environmental, infrastructure, and climate pressures make jurisdictional seams more consequential while governments and capable institutions continue to operate. This is the C scenario's intermediate 2050 trajectory, not a legal forecast.",SCENARIO CONSEQUENCE: intermediate institutional trajectory: Water to Water dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,Cross-border coordination remains an interface among existing institutions; no treaty amendment or new binational legal authority is assumed.,GSA-C2050-01,s15_glwqa,GFS-017,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2050-018,C2050,Fragmented / Contested Governance,2050,GDEP-018,Ecology / Biodiversity,Water,advisory_relationship,CURRENT FACT (2026 baseline): Ecology / Biodiversity ↔ Water is recorded as advisory_relationship through consultation relationship; this is a inferred relationship.,"SCENARIO ASSUMPTION: Data standards, access rules, and model lineages diverge across selected jurisdictions and operators. This is the C scenario's intermediate 2050 trajectory, not a legal forecast.",SCENARIO CONSEQUENCE: intermediate institutional trajectory: Ecology / Biodiversity to Water dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Dependency is not converted into a governance score, failure probability, or universal control claim.",GSA-C2050-02,s17_glifwc,GFS-005,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2050-019,C2050,Fragmented / Contested Governance,2050,GDEP-019,Ecology / Biodiversity,Water,advisory_relationship,CURRENT FACT (2026 baseline): Ecology / Biodiversity ↔ Water is recorded as advisory_relationship through consultation relationship; this is a documented relationship.,"SCENARIO ASSUMPTION: Funding and maintenance for cross-system adaptation become uneven, with durable projects in some places and deferred interfaces in others. This is the C scenario's intermediate 2050 trajectory, not a legal forecast.",SCENARIO CONSEQUENCE: intermediate institutional trajectory: Ecology / Biodiversity to Water dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Dependency is not converted into a governance score, failure probability, or universal control claim.",GSA-C2050-03,s18_epa_tribal,GFS-008,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2050-020,C2050,Fragmented / Contested Governance,2050,GDEP-020,Biogeochemical / Nutrient Flux,Water,voluntary_coordination,CURRENT FACT (2026 baseline): Biogeochemical / Nutrient Flux ↔ Water is recorded as voluntary_coordination through funding program; this is a documented relationship.,"SCENARIO ASSUMPTION: Public/private coordination becomes harder where reporting, liability, continuity, or maintenance expectations do not align. This is the C scenario's intermediate 2050 trajectory, not a legal forecast.",SCENARIO CONSEQUENCE: intermediate institutional trajectory: Biogeochemical / Nutrient Flux to Water dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Dependency is not converted into a governance score, failure probability, or universal control claim.",GSA-C2050-04,s11_nrcs_ohio,GFS-007,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2050-021,C2050,Fragmented / Contested Governance,2050,GDEP-021,Freight / Industry,Freight / Industry,funding_dependency,CURRENT FACT (2026 baseline): Freight / Industry ↔ Freight / Industry is recorded as funding_dependency through funding program; this is a documented relationship.,"SCENARIO ASSUMPTION: Cross-border decisions and some consultation pathways slow or become selective; no treaty amendment, sovereignty change, or new jurisdiction is assumed. This is the C scenario's intermediate 2050 trajectory, not a legal forecast.",SCENARIO CONSEQUENCE: intermediate institutional trajectory: Freight / Industry to Freight / Industry dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Dependency is not converted into a governance score, failure probability, or universal control claim.",GSA-C2050-05,s29_fhwa,GFS-013,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2050-022,C2050,Fragmented / Contested Governance,2050,GDEP-022,Freight / Industry,Freight / Industry,public_private_dependency,CURRENT FACT (2026 baseline): Freight / Industry ↔ Freight / Industry is recorded as public_private_dependency through statute/regulation; this is a documented relationship.,"SCENARIO ASSUMPTION: Monitoring remains strong in selected institutions but is less consistently connected to shared decisions, funding, or enforcement. This is the C scenario's intermediate 2050 trajectory, not a legal forecast.",SCENARIO CONSEQUENCE: intermediate institutional trajectory: Freight / Industry to Freight / Industry dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Regulation, public finance, private operation, and asset ownership remain separate roles.",GSA-C2050-06,s30_fra,GFS-006,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2050-023,C2050,Fragmented / Contested Governance,2050,GDEP-023,Freight / Industry,Freight / Industry,public_private_dependency,CURRENT FACT (2026 baseline): Freight / Industry ↔ Freight / Industry is recorded as public_private_dependency through memorandum/agreement; this is a inferred relationship.,"SCENARIO ASSUMPTION: Compound environmental and infrastructure stresses increase decision latency and responsibility misalignment at institutional seams. This is the C scenario's intermediate 2050 trajectory, not a legal forecast.",SCENARIO CONSEQUENCE: intermediate institutional trajectory: Freight / Industry to Freight / Industry dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Regulation, public finance, private operation, and asset ownership remain separate roles.",GSA-C2050-07,s32_port,GFS-009,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2050-024,C2050,Fragmented / Contested Governance,2050,GDEP-024,Freight / Industry,Freight / Industry,funding_dependency,CURRENT FACT (2026 baseline): Freight / Industry ↔ Freight / Industry is recorded as funding_dependency through funding program; this is a inferred relationship.,"SCENARIO ASSUMPTION: Highly capable individual institutions and local programs persist even as basin-wide coordination becomes less coherent; collapse is not assumed. This is the C scenario's intermediate 2050 trajectory, not a legal forecast.",SCENARIO CONSEQUENCE: intermediate institutional trajectory: Freight / Industry to Freight / Industry dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Dependency is not converted into a governance score, failure probability, or universal control claim.",GSA-C2050-08,s31_marad,GFS-010,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2050-025,C2050,Fragmented / Contested Governance,2050,GDEP-025,Environmental Health / Exposure,Water,monitoring-without-control,CURRENT FACT (2026 baseline): Environmental Health / Exposure ↔ Water is recorded as monitoring-without-control through scientific/data-sharing network; this is a inferred relationship.,"SCENARIO ASSUMPTION: Environmental, infrastructure, and climate pressures make jurisdictional seams more consequential while governments and capable institutions continue to operate. This is the C scenario's intermediate 2050 trajectory, not a legal forecast.",SCENARIO CONSEQUENCE: intermediate institutional trajectory: Environmental Health / Exposure to Water dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Monitoring can inform decisions without becoming regulation, enforcement, or operation.",GSA-C2050-01,s40_lucas_health,GFS-017,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2075-001,C2075,Fragmented / Contested Governance,2075,GDEP-001,Biogeochemical / Nutrient Flux,Water,split_responsibility,CURRENT FACT (2026 baseline): Biogeochemical / Nutrient Flux ↔ Water is recorded as split_responsibility through planning process; this is a inferred relationship.,"SCENARIO ASSUMPTION: Environmental, infrastructure, and climate pressures make jurisdictional seams more consequential while governments and capable institutions continue to operate. By 2075, this condition is treated as a entrenched scenario state, not a legal forecast.",SCENARIO CONSEQUENCE: matured or diverged institutional state: Biogeochemical / Nutrient Flux to Water dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Dependency is not converted into a governance score, failure probability, or universal control claim.",GSA-C2075-01,s10_h2ohio,GFS-017,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2075-002,C2075,Fragmented / Contested Governance,2075,GDEP-002,Water,Water,mandatory_coordination,CURRENT FACT (2026 baseline): Water ↔ Water is recorded as mandatory_coordination through statute/regulation; this is a documented relationship.,"SCENARIO ASSUMPTION: Data standards, access rules, and model lineages diverge across selected jurisdictions and operators. By 2075, this condition is treated as a entrenched scenario state, not a legal forecast.",SCENARIO CONSEQUENCE: matured or diverged institutional state: Water to Water dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Dependency is not converted into a governance score, failure probability, or universal control claim.",GSA-C2075-02,s02_ohio_pws,GFS-005,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2075-003,C2075,Fragmented / Contested Governance,2075,GDEP-003,Water,Water,information_dependency,CURRENT FACT (2026 baseline): Water ↔ Water is recorded as information_dependency through scientific/data-sharing network; this is a documented relationship.,"SCENARIO ASSUMPTION: Funding and maintenance for cross-system adaptation become uneven, with durable projects in some places and deferred interfaces in others. By 2075, this condition is treated as a entrenched scenario state, not a legal forecast.",SCENARIO CONSEQUENCE: matured or diverged institutional state: Water to Water dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Dependency is not converted into a governance score, failure probability, or universal control claim.",GSA-C2075-03,s06_usgs_data,GFS-008,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2075-004,C2075,Fragmented / Contested Governance,2075,GDEP-004,Water,Water,mandatory_coordination,CURRENT FACT (2026 baseline): Water ↔ Water is recorded as mandatory_coordination through statute/regulation; this is a documented relationship.,"SCENARIO ASSUMPTION: Public/private coordination becomes harder where reporting, liability, continuity, or maintenance expectations do not align. By 2075, this condition is treated as a entrenched scenario state, not a legal forecast.",SCENARIO CONSEQUENCE: matured or diverged institutional state: Water to Water dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Dependency is not converted into a governance score, failure probability, or universal control claim.",GSA-C2075-04,s04_toledo_quality,GFS-007,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2075-005,C2075,Fragmented / Contested Governance,2075,GDEP-005,Water,Water,monitoring-without-control,CURRENT FACT (2026 baseline): Water ↔ Water is recorded as monitoring-without-control through scientific/data-sharing network; this is a inferred relationship.,"SCENARIO ASSUMPTION: Cross-border decisions and some consultation pathways slow or become selective; no treaty amendment, sovereignty change, or new jurisdiction is assumed. By 2075, this condition is treated as a entrenched scenario state, not a legal forecast.",SCENARIO CONSEQUENCE: matured or diverged institutional state: Water to Water dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Monitoring can inform decisions without becoming regulation, enforcement, or operation.",GSA-C2075-05,s07_glerl,GFS-013,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
GAD-C2075-006,C2075,Fragmented / Contested Governance,2075,GDEP-006,Climate / Natural Hazards,Energy / Grid / Compute,information_dependency,CURRENT FACT (2026 baseline): Climate / Natural Hazards ↔ Energy / Grid / Compute is recorded as information_dependency through emergency protocol; this is a inferred relationship.,"SCENARIO ASSUMPTION: Monitoring remains strong in selected institutions but is less consistently connected to shared decisions, funding, or enforcement. By 2075, this condition is treated as a entrenched scenario state, not a legal forecast.",SCENARIO CONSEQUENCE: matured or diverged institutional state: Climate / Natural Hazards to Energy / Grid / Compute dependency experiences slower or less aligned handoffs at selected seams while strong individual institutions can continue operating; the scenario does not imply universal failure.,handoff_slower_or_less_aligned,"Dependency is not converted into a governance score, failure probability, or universal control claim.",GSA-C2075-06,s36_nws,GFS-006,fictional,scenario,Future dependency state preserves the accepted Phase 10B interface and adds only a qualitative scenario consequence.
